twosistersvermont@gmail.com,"Two Sisters
",Mill & Mercantile,US,Vermont,Jeffersonville,"143 S Vermont 108 in, Jeffersonville, VT 05464, United States",5464,18028818997,http://twosistersmill.com/,,Wool shop 
three.loves.yarn@gmail.com,Three Loves ,Yarn & Notions,US,Idaho ,Nampa,"411 Caldwell Blvd, Nampa, ID 83651, United States",83651,12089431937,https://www.three-loves.com/,,Yarn store 
idahoyarnshop@gmail.com,The Yarn ,Shop ,US,Idaho ,Twin Falls,"556 Blue Lakes Blvd N, Twin Falls, ID 83301, United States",83301,12088860883,http://www.idahoyarnshop.com/,,Yarn store 
theyarnbank@gmail.com,The Yarn ,Bank ,US ,Vermont, St Johnsbury,"457 Railroad St Ste 1, St Johnsbury, VT 05819, United States",5819,18027482265,https://www.theyarnbankvt.com/,,Yarn store 
stitcherynook@gmail.com,The Stitchery,Nook,US,Iowa,Osage,"635 Main St, Osage, IA 50461, United States",50461,16417325329,https://www.cross-stitch-usa.com/,,Needlework shop 
thestitch217@gmail.com,The Stitch ,,US ,Iowa,Jefferson,"206 N Wilson Ave, Jefferson, IA 50129, United States",50129,15153862014,https://www.thestitchiowa.com/,,Quilt shop 
rustymoonquilts@gmail.com,The Rusty Moon ,"Quilts, Wool, & More",US,Missouri ,Willow Springs,"3649 US-63, Willow Springs, MO 65793, United States",65793,14174690597,https://www.rustymoonquilts.com/,,Quilt shop 
theremnantshopri@gmail.com,The Remnant ,Shop ,US,Rhode Island,Hope Valley,"1081 Main St, Hope Valley, RI 02832, United States",2832,14015392500,"https://theremnantshop.com/
",,Fabric store
paulahogge@gmail.com,The Frolicking ,Goddess,US,Rhode Island,Woonsocket,"68 S Main St, Woonsocket, RI 02895, United States",2895,,,,Craft store
craftyretreat@gmail.com,The Cafty ,Retreat,US,Arkansas,Springdale,"7321 W Sunset Ave Suite H, Springdale, AR 72762, United States",72762,14798419132,http://www.thecraftyretreat.com/,,Hobby store
thebountifulewe@gmail.com,The Bountiful ,Ewe,US,North Dakota,Fargo,"1326 25th St S Ste E, Fargo, ND 58103, United States",58103,17014918722,https://www.thebountifulewe.com/,,Yarn Store 
craftymaker401@gmail.com,Stitch ,Source,US,Rhode Island,Barrington,"10 Anoka Ave, Barrington, RI 02806, United States",2806,14013375578,https://www.stitchsourceri.com/,,Yarn store 
MediArrowCo@gmail.com,Spotted ,Turtle Crafts,US,Nebraska,Bellevue,"2916 Redwing Cir, Bellevue, NE 68123, United States",68213,17014303892,,,Craft store
slipknitswest@gmail.com,SlipKnits,,US ,South Dakota,Rapid City,"1109 W Omaha St # G, Rapid City, SD 57701, United States",57701,16054305154,https://www.slip-knitswest.com/,,Yarn store 
impallari@gmail.com,Slip ,"Stitch Avenue, LLC",US,New Jersey,Bordentown,"117 Farnsworth Ave, Bordentown, NJ 08505, United States",8505,16099028821,https://www.slipstitchavenue.com/,,Yarn store 
twosistersvermont@gmail.com,Shades ,of Winter Yarn Shop,US,Vermont,Waitsfield,"5121 Main St #9, Waitsfield, VT 05673, United States",5673,18024969040,,,Yarn store 
sewingfs@gmail.com,Sewing Machine Center ,& Fabric,US,Arkansas,Fort Smith,"6700 Phoenix Ave, Fort Smith, AR 72903, United States",72903,14794845351,https://www.sewingfs.com/https://www.sewingfs.com/,,Sewing machine shop 
sagercreekquilts@gmail.com,Sager ,Creek Quilts,US,Arkansas,Siloam Springs,"304 E Central St, Siloam Springs, AR 72761, United States",72761,14795245244,https://www.sagercreekquilts.com/,,Quilt shop 
paperpenpalette@gmail.com,Paper,Pen & Palette,US,New Hampshire,Wolfeboro,"8 S Main St, Wolfeboro, NH 03894, United States",3894,16035151027,https://paperpenpalette.com/,,Artwork shop
northeastfiberarts@gmail.com,Northeast Fiber,Arts Center,US,Vermont,Williston,"7531 Williston Rd, Williston, VT 05495, United States",5495,18022888081,http://northeastfiberarts.com/,,Yarn store 
loveyarnshop@gmail.com,,Love Yarn Shop,US,New Hampshire,Bethlehem,"2050 Main St, Bethlehem, NH 03574, United States",3574,16038692600,http://www.loveyarnshop.com/,,Yarn store 
LOOPBYLOOPSTUDIO@GMAIL.COM,Loop ,by Loop Studio,US,Rhode Island,Warren,"30 Cutler St, Warren, RI 02885, United States",2885,15088633423,https://www.loopbyloopstudio.com/hours-and-contact-info/,,Yarn store 
knitarkadelphia@gmail.com,Knit ,Unto Others,US,Arkansas,Arkadelphia,"628 Main St, Arkadelphia, AR 71923, United States",71293,18704641004,https://www.knituntoothers.net/,,Knit shop 
craftymaker401@gmail.com,Knit One ,Quilt Too,US,Rhode Island,Cumberland,"75 Hillside Rd, Cumberland, RI 02864, United States",2864,18882665360,https://www.stitchsourceri.com/,,Craft Store
knitonpearl@gmail.com,Knit ,On Pearl,US,Wyoming,Jackson,"145 W Gill Ave, Jackson, WY 83001, United States",83001,13077335648,https://knitonpearl.com/,,Yarn Store 
kcyarncompany@gmail.com,Kanawha ,City Yarn Company,US,West Virginia,Charleston,"5132A MacCorkle Ave SE, Charleston, WV 25304, United States",25304,13049268589,http://kcyarncompany.com/,Kanwaha City Yarn Company,Yarn Store 
fiberheartyarn@gmail.com,Jan's,Yarn Barn,US,Iowa,Newton,"326 1st Ave W, Newton, IA 50208, United States",50208,16417911173,https://jansyarnbarn.com/,,Yarn store 
hermitthrushfiberco@gmail.com,Hermit ,Thrush Fiber Co.,US,Vermont,Bristol,"25a Main St, Bristol, VT 05443, United States",5443,16033977202,https://www.hermitthrushfiberco.com/,Hermit Thrush Fiber Co.,Yarn store 
growinguplulushop@gmail.com,Growing Up ,Lulu Fiber Arts,US,Iowa,Sergeant Bluff,"116 Gaul Dr, 116 Gaul Dr, Sergeant Bluff, IA 51054, United States, IA 51054, United States",51054,17126357409,http://www.growinguplulu.com/,Growing Up Lulu Fiber Arts,Yarn store 
falconefivesistersfarm@gmail.com,Five Sisters,Farm yarn shop,US,New Hampshire,Plainfield,"986 NH-12A, Plainfield, NH 03781, United States",3781,,https://www.nh5sistersfarm.com/,,Gift store
finnegansrunlys@gmail.com,Finnegan's Run ,Yarn & Gifts,US,Virginia,Fredericksburg,"1145 Emancipation Hwy, Fredericksburg, VA 22401, United States",22401,15403730670,https://finnegansrunyarn.com/,,Yarn store 
fiberheartyarn@gmail.com,Fiber ,Heart Yarn ,US,Iowa,Urbana ,"100 Towne Centre Dr, Urbana, IA 52345, United States",52345,13194439276,https://www.fiberheartyarn.com/,,Yarn store 
rapidcitysewing@gmail.com,Fabric,City ,US,South Dakota,Rapid City,"120 Knollwood Dr SuiteD, Rapid City, SD 57701, United States",57701,16053422050,https://rapidcitysewing.com/,,Fabric store
expressionsgallerywtn@gmail.com,Expressions,Gallery/Knit Nook,US,South Dakota,Watertown,"201 E Kemp Ave, Watertown, SD 57201, United States",57201,16058869251,https://expressionsgallery.net/,,Needlework shop 
dutchrosequiltshop@gmail.com,Dutch ,Rose Quilt Shop,US,South Dakota,Sioux Falls,"5231 W 26th St, Sioux Falls, SD 57106, United States",57106,16053621650,"https://www.dutchrosequiltshop.com/
",,Fabric store
Cozycloudknits@gmail.com,Cozy ,cloud knits,US,Rhode Island,West Greenwich,"11 Pine Tree Ln, West Greenwich, RI 02817, United States",2817,14017426182,https://cozycloudknits.carrd.co/,,Fabric store
jenonthefarm@gmail.com,Common ,Threads,US,Arkansas,Mountain View,"17467 AR-66, Mountain View, AR 72560, United States",72560,18702696808,http://www.laffing-horse.com/,,Farm shop
commonthreadssaratoga@gmail.com,Common ,Thread Saratoga,US,New York,Saratoga Springs,"512 Broadway, Saratoga Springs, NY 12866, United States",12866,15185832583,https://www.commonthreadsaratoga.com/,,Yarn store 
centeroftheyarniverse@gmail.com,Center ,Of The Yarniverse,US,Virginia,Ashland,"112 England St, Ashland, VA 23005, United States",23005,18043627800,https://centeroftheyarniverse.com/,,Yarn store 
busyewefarm@gmail.com,Busy Ewe ,Farm and Fibers,US,South Dakota,Custer,"25743 Carroll Creek Rd, Custer, SD 57730, United States",57730,16054400316,https://www.busyewefarmfibers.com/,,Yarn store 
arkansascraftguild@gmail.com,Arkansas Craft,Guild & Gallery,US,Arkansas,Mountain View,"104 E Main St, Mountain View, AR 72560, United States",72560,18702694120,http://www.arkansascraftguild.org/?utm_source=google&utm_medium=wix_google_business_profile&utm_campaign=2907583834240413148,,Art gallery
allstarsewingidaho@gmail.com,All-Star ,"Sages Creek - Quilt, Sewing, & Embroidery Center",US,Idaho,Pocatello,"1800 Garrett Way ste 29, Pocatello, ID 83201, United States",83201,12082322208,http://www.idahosews.com/,,Fabric store
atangleofyarn@gmail.com,A tangle ,Of Yarn ,US,Iowa,West Des Moines,"1903 EP True Pkwy Suite 310, West Des Moines, IA 50265, United States",50625,15155053939,http://www.atangleofyarn.com/,,Yarn store 
knitshoppe501@gmail.com,Knit ,Shoppe LLC,US,New York ,Mamaroneck,"501 E Boston Post Rd, Mamaroneck, NY 10543, United States",10543,19146307647,http://www.knit-shoppe.com/,,Yarn store 
anniesknitting@gmail.com,Annie & Company ,Needlepoint & Knitting,US,New York,,"1763 2nd Ave, New York, NY 10128, United States",10128,12123607266,http://www.annieandco.com/,,Knit shop 
wildknitssalem@gmail.com,Wild ,Knits,US,Oregon,Salem,"310 High St NE, Salem, OR 97301, United States",97301,19716003045,https://wildknitssalem.com/,,Yarn store 
twistedtidewater@gmail.com,Tidewater ,Creations,US,Oregon,Wildport,"440 NE Commercial St # 6, Waldport, OR 97394, United States",97394,15417097876,https://www.twistedtidewater.com/,,Yarn store 
Anditheknittress@gmail.com,The Knotty ,Knittress,US,Oregon ,Roseburg,"742 SE Jackson St, Roseburg, OR 97470, United States",97470,15419000790,https://theknottyknittress.com/,,Yarn store 
teaselwick.wools@gmail.com,Teaselwick ,Wools,US,Oregon,Salem,"1313 Mill St SE, Salem, OR 97301, United States",97301,19713047050,http://teaselwickwools.blogspot.com/,,Wool store
Melissamonroeart@gmail.com,Rug ,Makers Yarn,US,,,,,,https://rugmakersyarn.com/,,Wool store
Orwoolandfibermill@gmail.com,Oregon,Wool & Fiber Mill,US,Oregon,Sherwood,"21345 SW Aebischer Rd, Sherwood, OR 97140, United States",97140,15036732390,https://www.oregonwoolandfibermill.com/,,Wool store
millendstoreinfo@gmail.com,Mill,End Store - Portland (Milwaukie),US,Oregon,Portland,"9701 SE McLoughlin Blvd, Portland, OR 97222, United States",97222,15037861234,http://www.millendstore.com/,,Fabric store
wildknitssalem@gmail.com,Cozy ,,US,Oregon,Eugene,"285 E 5th Ave, Eugene, OR 97401, United States",97401,15414859204,https://www.cozy-yarn.com/,,Yarn store 
closeknitportland@gmail.com,Close ,Knit,US,Oregon,Portland,"2140 NE Alberta St, Portland, OR 97211, United States",97221,19712706113,https://closeknitportland.com/,,Yarn store 
Backstorypdx@gmail.com,Backstory ,Books & Yarn,US,Oregon,Portland,"3129 SE Hawthorne Blvd, Portland, OR 97214, United States",97214,15032358977,http://www.backstorybooksandyarn.com/,,Book store
teaselwick.wools@gmail.com,Teaselwick,Wools,US,Oregon,Salem,"1313 Mill St SE, Salem, OR 97301, United States",97301,19713047050,http://teaselwickwools.blogspot.com/,,Yarn store 
Orwoolandfibermill@gmail.com,Oregon ,Wool & Fiber Mill,US,Oregon,Sherwood,"21345 SW Aebischer Rd, Sherwood, OR 97140, United States",97140,15036732390,https://www.oregonwoolandfibermill.com/,,Yarn store 
threelittlebirds.sewingco@gmail.com,Three ,Little Birds Sewing Co,US,Maryland,Hyattsville,"5307 Baltimore Ave, Hyattsville, MD 20781, United States",20781,13019608352,https://www.threelittlebirdssewingco.com/,,Yarn store 
theyarnshophagerstown@gmail.com,The Yarn ,Shop ,US,Maryland,Hagerstown,"1 N Potomac St, Hagerstown, MD 21740, United States",21740,12405134472,https://theyarnshopmd.com/,,Yarn store 
stitchyourlegacylinthicum@gmail.com,Stitch ,Your Legacy,US,Maryland,Linthicum Heights,"513 S Camp Meade Rd, Linthicum Heights, MD 21090, United States",21090,14109775408,https://www.stitchyourlegacy.com/,,Yarn store 
phwoolandneedle@gmail.com,Primitive,Homespuns Wool and Needleworks,US,Maryland,Frederick,"303 E Patrick St, Frederick, MD 21701, United States",21701,12406082136,https://www.phwoolandneedle.com/,,Yarn store 
Lovelyarns@gmail.com,Lovelyarns,,US,Maryland,Baltimore,"3610 Falls Rd, Baltimore, MD 21211, United States",21211,14106629276,https://www.lovelyarns.com/,,Yarn store 
knitsandpiecesannapolis@gmail.com,Knits ,and Pieces of Annapolis,US,Maryland,Annapolis,"626 Admiral Dr J, Annapolis, MD 21401, United States",21401,14102162897,https://www.knitsandpiecesofannapolis.com/,,Knit shop 
bonniesspinningwheel@gmail.com,Bonnie's ,Spinning Wheel - Minnesota Yarn Store,US,Maryland,St Cloud,"16 21st Ave S, St Cloud, MN 56301, United States",56301,13202532426,http://www.bonniesspinningwheel.com/,,Yarn store 
yarnboutiqueofdecatur@gmail.com,Yarn ,Boutique of Decatur,US,Alabama,Decatur,"714 Bank St, Decatur, AL 35601, United States",35601,12565805510,https://www.theyarnboutiqueofdecatur.com/,,Yarn shop 
tamingtheewe@gmail.com,The Taming,of the Ewe,US,Alabama,Gadsden,"541 Broad St, Gadsden, AL 35901, United States",35901,12565469090,https://www.tamingtheewe.com/,,Yarn shop 
sewcharmingquiltshop@gmail.com,Sew,Charming Quilt Shop,US,Alabama,Clanton,"601 7th St S, Clanton, AL 35045, United States",35045,12059034133,http://sewcharmingquiltshop.com/,,Quilt shop 
papercraneyarns@gmail.com,Paper ,Crane Yarns,US,Alabama,Calera,"1040 14th St STE C, Calera, AL 35040, United States",35040,12054361333,https://www.papercraneyarns.com/,,Yarn store 
knitbham@gmail.com,Knit,B'ham,US,Alabama,Birmingham,"3831 Clairmont Ave, Birmingham, AL 35223, United States",35223,12055385246,https://www.knitbham.com/,,Yarn store 
fiberartwork@gmail.com,Fiber ,Art work,US,Alabama,Huntsville,"817 Regal Dr SW, Huntsville, AL 35801, United States",35801,12566560163,https://www.fiberartwork.com/,,Yarn store 
barbaraofyarnify@gmail.com,yarnify!,| Chicago,US,Illinois,Chicago,"633 S Plymouth Ct Unit 1, Chicago, IL 60605, United States",60605,13125839276,https://shop.yarnify.com/,,Yarn store 
wallofyarn@gmail.com,Wall ,of Yarn,US,Illinois,Freeport,"14 W Stephenson St, Freeport, IL 61032, United States",61032,18156168402,https://www.wallofyarn.com/,,Yarn store 
impallari@gmail.com,The Knitting,Pot,US,Illinois,Elmhurst,"111 E 1st St Suite 105-107, Elmhurst, IL 60126, United States",60126,16305613186,https://theknittingpot.com/,,Knitting instructor
leadingmenfiberarts@gmail.com,Leading ,Men Fiber Arts,US,Illinois,Clinton,"704 N Side Square, Clinton, IL 61727, United States",61727,12177648623,http://www.leadingmenfiberarts.com/,,Yarn store 
Klosekniturbana@gmail.com,Klose,Knit,US,Illinois,Urbana,"311 W Springfield Ave, Urbana, IL 61801, United States",61801,12173442123,http://www.klosekniturbana.com/,,Yarn store
Ideastudioknits@gmail.com,Idea ,Studio Inc.,US,Illinois,La Grange,"515 LaGrange Rd, La Grange, IL 60525, United States",60525,17083521789,https://ideastudioknits.com/,,Yarn store
seattleyarn@gmail.com,Seattle ,Yarn ,US,Washington,Seattle,"2701 California Ave SW, Seattle, WA 98116, United States",98116,12069352010,https://seattleyarn.com/,,Yarn store
rainydayyarns@gmail.com,Rainy Day,Yarns & Mercantile,US,Washington,Gig Harbor,"7716 Pioneer Way # D, Gig Harbor, WA 98335, United States",98335,12535146890,https://rainydayyarns.com/,,Yarn store
fibersetctacoma@gmail.com,Fibers ,Etc,US,Washington,Tacoma,"2511 S Hood St, Tacoma, WA 98402, United States",98402,12535721859,https://fibersetctacoma.com/,,Yarn store
allyn.knitshop@gmail.com,Allyn ,Knit Shop,US,Washington,Allyn,"16590 WA-3, Allyn, WA 98524, United States",98524,13602754729,https://allynknitshop.com/,,Knit shop 
yampavalleyfiberworks@gmail.com,Yampa,Valley Fiberworks,US,Colorado ,Craig,"41180 CO-13, Craig, CO 81625, United States",81625,19708249568,https://www.yampavalleyfiberworks.com/,,Yarn store
woollyworks.knits@gmail.com,Woolly,Works Knit Shop,US,Colorado ,Elbert,"12285 Oregon Wagon Trail, Elbert, CO 80106, United States",80106,17196616062,https://www.woollyworksknitshop.com/about-us.htm,,Yarn store
whogivesascrapcos@gmail.com,Who ,Gives a SCRAP,US,Colorado ,Colorado Springs,"810 Arcturus Dr, Colorado Springs, CO 80905, United States",80905,17193758734,https://whogivesascrapcolorado.com/,,Art supply store
treelotta@gmail.com,Treelotta,Fabric + Craft Studio,US,Colorado ,Colorado Springs,"3370 S Broadway, Englewood, CO 80113, United States",80113,13039974372,https://www.treelotta.com/,,Yarn store 
bayouyarnshoppe@gmail.com,Bayou ,Yarn Shoppe,US ,Louisiana,Lafayette,"233 Doucet Rd, Lafayette, LA 70503, United States",70503,13373458357,https://www.bayouyarnshoppe.com/,,Yarn store
momosknittingnook@gmail.com,Cecilia's,Samplers,US,Missouri ,Branson,"side of AJ's One Stop, 2652 Shepherd of the Hills Expy, Branson, MO 65616, United States",65616,14173365016,,,Needlework shop 
chateausew@gmail.com,Chateau ,Sew & Sew,US,Louisiana,New Orleans,"1512 St Charles Ave, New Orleans, LA 70130, United States",70130,15045339221,https://www.chateausew.com/,,Fabric store
fiberandvine@gmail.com,Fiber ,& Vine,US,Maine,Norway,"402 Main St, Norway, ME 04268, United States",,4268,http://fiberandvine.com/,,Fabric store
